rechnung_nr,sendungsnummer,abs_name,leistung_date,empf_land,empf_plz,fracht,diesel,maut,transportversicherung,verzollung,lademittel,gefahrgut,gb_safety_ssd,avisgebuehr,langgutzuschlag,sonstige_nebengeb,GESAMT,sum_kategorien,identitaet_delta,identitaet_ok,coverage_flag
3771125,32903530,SIKA SUPPLY CENTER AG,2025-06-02,IT,41049,321.4000,7.2300,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,336.6300,336.6300,0.0000,True,full
3771126,32902778,SIKA SUPPLY CENTER AG,2025-05-30,PT,4785-13,386.3500,8.6900,6.4000,0.0000,0.0000,0.0000,20.0000,0.0000,0.0000,0.0000,0.0000,421.4400,421.4400,0.0000,True,full
3771126,32909097,SIKA SUPPLY CENTER AG,2025-06-12,PT,4785-13,323.8500,7.2900,4.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,335.9400,335.9400,-0.0000,True,full
3771126,32913589,SIKA SUPPLY CENTER AG,2025-06-20,PT,3880,494.3000,11.1200,8.0000,0.0000,0.0000,0.0000,20.0000,0.0000,0.0000,0.0000,0.0000,533.4200,533.4200,-0.0000,True,full
3771126,32913582,SIKA SUPPLY CENTER AG,2025-06-20,PT,4785-13,1274.7100,28.6800,26.5000,0.0000,0.0000,0.0000,34.5100,0.0000,0.0000,0.0000,0.0000,1364.4000,1364.4000,0.0000,True,full
3771126,32916590,SIKA SUPPLY CENTER AG,2025-06-26,PT,4785-13,499.6900,11.2400,9.5600,0.0000,0.0000,0.0000,27.1500,0.0000,0.0000,0.0000,0.0000,547.6400,547.6400,0.0000,True,full
3771126,32916661,SIKA SUPPLY CENTER AG,2025-06-26,PT,4785-13,454.5500,10.2300,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,472.7800,472.7800,-0.0000,True,full
3771126,32905921,SIKA SUPPLY CENTER AG,2025-06-05,PT,3880,551.1000,12.4000,9.6000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,623.1000,623.1000,0.0000,True,full
3771126,32905924,SIKA SUPPLY CENTER AG,2025-06-05,PT,4785-13,920.4000,20.7100,17.6000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,1008.7100,1008.7100,0.0000,True,full
3771126,32909324,SIKA SUPPLY CENTER AG,2025-06-12,PT,4785-13,1846.5500,41.5500,38.4000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,1976.5000,1976.5000,0.0000,True,full
3771126,32909317,SIKA SUPPLY CENTER AG,2025-06-12,PT,3880,1778.3500,40.0100,36.8000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,1905.1600,1905.1600,0.0000,True,full
3771126,32916592,SIKA SUPPLY CENTER AG,2025-06-26,PT,3880,2250.0400,50.6300,42.3300,0.0000,0.0000,0.0000,47.0300,0.0000,0.0000,0.0000,0.0000,2390.0300,2390.0300,0.0000,True,full
3771127,32904160,SIKA SUPPLY CENTER AG,2025-06-03,GB,LU5,776.8500,17.4800,19.2000,0.0000,0.0000,0.0000,30.0000,15.0000,0.0000,0.0000,0.0000,903.5300,858.5300,45.0000,False,full
3771127,32904183,SIKA SUPPLY CENTER AG,2025-06-03,GB,LS27,430.1000,9.6800,7.2000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,496.9800,461.9800,35.0000,False,full
3771127,32904352,SIKA SUPPLY CENTER AG,2025-06-04,GB,LU5,2083.3500,46.8800,60.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,2250.2300,2205.2300,45.0000,False,full
3771127,32906672,SIKA SUPPLY CENTER AG,2025-06-06,GB,LU5,830.2500,18.6800,21.6000,0.0000,0.0000,0.0000,30.0000,15.0000,0.0000,0.0000,0.0000,960.5300,915.5300,45.0000,False,full
3771127,32907650,SIKA SUPPLY CENTER AG,2025-06-10,GB,LU5,2335.5500,52.5500,67.2000,0.0000,0.0000,0.0000,30.0000,15.0000,0.0000,0.0000,0.0000,2545.3000,2500.3000,45.0000,False,full
3771127,32910222,SIKA SUPPLY CENTER AG,2025-06-13,GB,LU5,1556.2000,35.0100,43.2000,0.0000,0.0000,0.0000,30.0000,15.0000,0.0000,0.0000,0.0000,1724.4100,1679.4100,45.0000,False,full
3771127,32910212,SIKA SUPPLY CENTER AG,2025-06-13,GB,LS27,641.2000,14.4300,12.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,727.6300,682.6300,45.0000,False,full
3771127,32910016,SIKA SUPPLY CENTER AG,2025-06-16,GB,PR5,263.9000,5.9400,4.8000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,324.6400,289.6400,35.0000,False,full
3771127,32911932,SIKA SUPPLY CENTER AG,2025-06-17,GB,LU5,2500.5000,56.2600,62.6900,0.0000,0.0000,0.0000,30.0000,15.0000,0.0000,0.0000,0.0000,2705.9400,2664.4500,41.4900,False,full
3771127,32911920,SIKA SUPPLY CENTER AG,2025-06-17,GB,LS27,641.2000,14.4300,12.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,727.6300,682.6300,45.0000,False,full
3771127,32913597,SIKA SUPPLY CENTER AG,2025-06-20,GB,LU5,1753.2000,39.4500,50.4000,0.0000,0.0000,0.0000,30.0000,15.0000,0.0000,0.0000,0.0000,1933.0500,1888.0500,45.0000,False,full
3771127,32915208,SIKA SUPPLY CENTER AG,2025-06-24,GB,LU5,2083.3500,46.8800,60.0000,0.0000,0.0000,0.0000,30.0000,15.0000,0.0000,0.0000,0.0000,2280.2300,2235.2300,45.0000,False,full
3771127,32915241,SIKA SUPPLY CENTER AG,2025-06-24,GB,LS27,641.2000,14.4300,12.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,727.6300,682.6300,45.0000,False,full
3771127,32917071,SIKA SUPPLY CENTER AG,2025-06-27,GB,LU5,150.5500,3.3900,3.7700,0.0000,0.0000,0.0000,1.6700,15.0000,0.0000,0.0000,0.0000,176.8800,174.3800,2.5000,False,full
3771127,32917508,SIKA SUPPLY CENTER AG,2025-06-27,GB,LU5,2185.4100,49.1700,54.7900,0.0000,0.0000,0.0000,24.1700,15.0000,0.0000,0.0000,0.0000,2364.7900,2328.5400,36.2500,False,full
3771127,32917505,SIKA SUPPLY CENTER AG,2025-06-27,GB,LS27,844.3500,19.0000,19.2000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,942.5500,897.5500,45.0000,False,full
3771127,32904350,SIKA SUPPLY CENTER AG,2025-06-04,GB,LU5,2712.3500,122.0600,68.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,2962.4100,2917.4100,45.0000,False,full
3771127,32907294,SIKA SUPPLY CENTER AG,2025-06-10,GB,LU5,2712.3500,122.0600,68.0000,0.0000,0.0000,0.0000,30.0000,15.0000,0.0000,0.0000,0.0000,2992.4100,2947.4100,45.0000,False,full
3771127,32891074,SIKA SUPPLY CENTER AG,2025-06-11,GB,IP23,140.7200,3.1700,3.5000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,164.7100,162.3900,2.3200,False,full
3771127,32906452,SIKA SUPPLY CENTER AG,2025-06-11,GB,IP23,2593.5300,58.3500,64.5000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,2774.0600,2731.3800,42.6800,False,full
3771127,32907284,SIKA SUPPLY CENTER AG,2025-06-10,GB,LU5,2712.3500,122.0600,68.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,2962.4100,2917.4100,45.0000,False,full
3771127,32909634,SIKA SUPPLY CENTER AG,2025-06-13,GB,LU5,2712.3500,122.0600,68.0000,0.0000,0.0000,0.0000,30.0000,15.0000,0.0000,0.0000,0.0000,2992.4100,2947.4100,45.0000,False,full
3771128,32906683,SIKA SUPPLY CENTER AG,2025-06-06,IE,DUB,829.5000,18.6600,14.4000,0.0000,0.0000,0.0000,30.0000,0.0000,0.0000,0.0000,0.0000,892.5600,892.5600,0.0000,True,full
3771128,32910338,SIKA SUPPLY CENTER AG,2025-06-13,IE,DUB,1285.4000,28.9200,24.0000,0.0000,0.0000,0.0000,30.0000,0.0000,0.0000,0.0000,0.0000,1368.3200,1368.3200,-0.0000,True,full
3771128,32917503,SIKA SUPPLY CENTER AG,2025-06-27,IE,DUB,467.8900,10.5300,7.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,486.0600,486.0600,0.0000,True,full
3771128,32917068,SIKA SUPPLY CENTER AG,2025-06-27,IE,DUB,3706.4500,166.7900,68.0000,0.0000,0.0000,0.0000,30.0000,0.0000,0.0000,0.0000,0.0000,3971.2400,3971.2400,0.0000,True,full
3771132,32916139,SIKA SUPPLY CENTER AG,2025-06-26,ES,28108,2137.7000,96.2000,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2278.9000,2278.9000,0.0000,True,full
3771132,32917195,SIKA SUPPLY CENTER AG,2025-06-27,ES,19171,2137.7000,96.2000,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2278.9000,2278.9000,0.0000,True,full
3771132,32917069,SIKA SUPPLY CENTER AG,2025-06-27,ES,28108,2137.7000,96.2000,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2278.9000,2278.9000,0.0000,True,full
3771132,32917074,SIKA SUPPLY CENTER AG,2025-06-27,ES,19171,2137.7000,96.2000,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2278.9000,2278.9000,0.0000,True,full
3771178,32917863,SIKA SUPPLY CENTER AG,2025-06-30,IT,41049,1154.6000,51.9600,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1262.5600,1262.5600,0.0000,True,full
3775371,32924877,SIKA SUPPLY CENTER AG,2025-07-11,ES,28108,989.2000,17.5100,20.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1027.5100,1027.5100,0.0000,True,full
3775371,32926351,SIKA SUPPLY CENTER AG,2025-07-15,ES,28108,313.1500,5.5400,4.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,323.4900,323.4900,0.0000,True,full
3775371,32926352,SIKA SUPPLY CENTER AG,2025-07-15,ES,19171,1485.6000,26.3000,33.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1545.5000,1545.5000,0.0000,True,full
3775371,32928361,SIKA SUPPLY CENTER AG,2025-07-18,ES,28108,2074.8300,36.7300,43.6800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2155.2400,2155.2400,0.0000,True,full
3775371,32928104,SIKA SUPPLY CENTER AG,2025-07-18,ES,19171,139.4500,2.4700,1.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,143.5200,143.5200,0.0000,True,full
3775371,32928354,SIKA SUPPLY CENTER AG,2025-07-18,ES,19171,560.8300,9.9300,12.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,583.5600,583.5600,0.0000,True,full
3775371,32929800,SIKA SUPPLY CENTER AG,2025-07-22,ES,28108,437.5400,7.7400,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,453.2800,453.2800,-0.0000,True,full
3775371,32929799,SIKA SUPPLY CENTER AG,2025-07-22,ES,19171,280.4200,4.9600,6.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,291.7800,291.7800,0.0000,True,full
3775371,32931509,SIKA SUPPLY CENTER AG,2025-07-25,ES,19171,79.3500,1.4000,1.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.3500,82.3500,0.0000,True,full
3775371,32931731,SIKA SUPPLY CENTER AG,2025-07-25,ES,19171,79.3500,1.4000,1.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.3500,82.3500,0.0000,True,full
3775371,32932933,SIKA SUPPLY CENTER AG,2025-07-29,ES,28108,1048.8500,18.5600,22.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1089.8100,1089.8100,0.0000,True,full
3775371,32932935,SIKA SUPPLY CENTER AG,2025-07-29,ES,19171,1989.7400,35.2200,43.5000,0.0000,0.0000,0.0000,24.1700,0.0000,0.0000,0.0000,0.0000,2092.6300,2092.6300,0.0000,True,full
3775371,32918873,SIKA SUPPLY CENTER AG,2025-07-01,ES,28108,1795.8500,31.7900,41.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1869.2400,1869.2400,0.0000,True,full
3775371,32918887,SIKA SUPPLY CENTER AG,2025-07-01,ES,19171,2137.7000,75.6700,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2258.3700,2258.3700,0.0000,True,full
3775371,32921153,SIKA SUPPLY CENTER AG,2025-07-04,ES,19171,1736.2000,30.7300,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1806.9300,1806.9300,0.0000,True,full
3775371,32921152,SIKA SUPPLY CENTER AG,2025-07-04,ES,28108,2137.7000,75.6700,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2258.3700,2258.3700,0.0000,True,full
3775371,32920901,SIKA SUPPLY CENTER AG,2025-07-04,ES,28108,2137.7000,75.6700,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2258.3700,2258.3700,0.0000,True,full
3775371,32922701,SIKA SUPPLY CENTER AG,2025-07-08,ES,19171,2058.3500,36.4300,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2139.7800,2139.7800,0.0000,True,full
3775371,32924903,SIKA SUPPLY CENTER AG,2025-07-11,ES,19171,2137.7000,75.6700,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2258.3700,2258.3700,0.0000,True,full
3775371,32932269,SIKA SUPPLY CENTER AG,2025-07-29,ES,19171,2137.7000,75.6700,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2258.3700,2258.3700,0.0000,True,full
3775371,32932272,SIKA SUPPLY CENTER AG,2025-07-28,ES,19171,2137.7000,75.6700,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2258.3700,2258.3700,0.0000,True,full
3775371,32931585,SIKA SUPPLY CENTER AG,2025-07-25,ES,28108,2137.7000,75.6700,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2258.3700,2258.3700,0.0000,True,full
3775371,32931590,SIKA SUPPLY CENTER AG,2025-07-25,ES,28108,2137.7000,75.6700,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2258.3700,2258.3700,0.0000,True,full
3775371,32931587,SIKA SUPPLY CENTER AG,2025-07-25,ES,28108,2137.7000,75.6700,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2258.3700,2258.3700,0.0000,True,full
3775371,32931902,SIKA SUPPLY CENTER AG,2025-07-29,ES,28108,2137.7000,75.6700,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2258.3700,2258.3700,0.0000,True,full
3775371,32932772,SIKA SUPPLY CENTER AG,2025-07-29,ES,19171,2137.7000,75.6700,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2258.3700,2258.3700,0.0000,True,full
3775371,32932773,SIKA SUPPLY CENTER AG,2025-07-29,ES,28108,2137.7000,75.6700,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2258.3700,2258.3700,0.0000,True,full
3775372,32919389,SIKA SUPPLY CENTER AG,2025-07-02,IT,41049,1154.6000,40.8700,56.0000,0.0000,0.0000,0.0000,95.0000,0.0000,0.0000,0.0000,0.0000,1346.4700,1346.4700,0.0000,True,full
3775372,32921884,SIKA SUPPLY CENTER AG,2025-07-07,IT,41049,1154.6000,40.8700,56.0000,0.0000,0.0000,0.0000,95.0000,0.0000,0.0000,0.0000,0.0000,1346.4700,1346.4700,0.0000,True,full
3775372,32922100,SIKA SUPPLY CENTER AG,2025-07-07,IT,41049,1154.6000,40.8700,56.0000,0.0000,0.0000,0.0000,95.0000,0.0000,0.0000,0.0000,0.0000,1346.4700,1346.4700,0.0000,True,full
3775372,32923724,SIKA SUPPLY CENTER AG,2025-07-09,IT,41049,1154.6000,40.8700,56.0000,0.0000,0.0000,0.0000,95.0000,0.0000,0.0000,0.0000,0.0000,1346.4700,1346.4700,0.0000,True,full
3775372,32925914,SIKA SUPPLY CENTER AG,2025-07-14,IT,41049,1154.6000,40.8700,56.0000,0.0000,0.0000,0.0000,95.0000,0.0000,0.0000,0.0000,0.0000,1346.4700,1346.4700,0.0000,True,full
3775372,32925643,SIKA SUPPLY CENTER AG,2025-07-14,IT,41049,1154.6000,40.8700,56.0000,0.0000,0.0000,0.0000,95.0000,0.0000,0.0000,0.0000,0.0000,1346.4700,1346.4700,0.0000,True,full
3775372,32929240,SIKA SUPPLY CENTER AG,2025-07-21,IT,41049,1154.6000,40.8700,56.0000,0.0000,0.0000,0.0000,95.0000,0.0000,0.0000,0.0000,0.0000,1346.4700,1346.4700,0.0000,True,full
3775372,32930401,SIKA SUPPLY CENTER AG,2025-07-23,IT,41049,1154.6000,40.8700,56.0000,0.0000,0.0000,0.0000,95.0000,0.0000,0.0000,0.0000,0.0000,1346.4700,1346.4700,0.0000,True,full
3775372,32932353,SIKA SUPPLY CENTER AG,2025-07-28,IT,41049,1154.6000,40.8700,56.0000,0.0000,0.0000,0.0000,95.0000,0.0000,0.0000,0.0000,0.0000,1346.4700,1346.4700,0.0000,True,full
3775372,32933649,SIKA SUPPLY CENTER AG,2025-07-30,IT,41049,1154.6000,40.8700,56.0000,0.0000,0.0000,0.0000,95.0000,0.0000,0.0000,0.0000,0.0000,1346.4700,1346.4700,0.0000,True,full
3775372,32918363,SIKA SUPPLY CENTER AG,2025-06-30,IT,41049,730.5500,12.9300,32.0000,0.0000,0.0000,0.0000,95.0000,0.0000,0.0000,0.0000,0.0000,870.4800,870.4800,0.0000,True,full
3775372,32919306,SIKA SUPPLY CENTER AG,2025-07-02,IT,28065,194.5500,3.4400,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,201.9900,201.9900,0.0000,True,full
3775372,32919309,SIKA SUPPLY CENTER AG,2025-07-02,IT,41049,86.6800,1.5300,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92.2100,92.2100,-0.0000,True,full
3775372,32919872,SIKA SUPPLY CENTER AG,2025-07-02,IT,41049,780.0700,13.8100,36.0000,0.0000,0.0000,0.0000,95.0000,0.0000,0.0000,0.0000,0.0000,924.8800,924.8800,0.0000,True,full
3775372,32921801,SIKA SUPPLY CENTER AG,2025-07-07,IT,20068,245.8500,4.3500,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.2000,256.2000,0.0000,True,full
3775372,32921779,SIKA SUPPLY CENTER AG,2025-07-07,IT,41049,126.9500,2.2500,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,131.2000,131.2000,0.0000,True,full
3775372,32923228,SIKA SUPPLY CENTER AG,2025-07-09,IT,41049,126.9500,2.2500,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,131.2000,131.2000,0.0000,True,full
3775372,32923608,SIKA SUPPLY CENTER AG,2025-07-10,IT,41049,547.9500,9.7000,22.0000,0.0000,0.0000,0.0000,95.0000,0.0000,0.0000,0.0000,0.0000,674.6500,674.6500,-0.0000,True,full
3775372,32925551,SIKA SUPPLY CENTER AG,2025-07-14,IT,41049,295.0500,5.2200,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,306.2700,306.2700,-0.0000,True,full
3775372,32927091,SIKA SUPPLY CENTER AG,2025-07-16,IT,28065,194.5500,3.4400,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,201.9900,201.9900,0.0000,True,full
3775372,32926905,SIKA SUPPLY CENTER AG,2025-07-16,IT,41049,91.3200,1.6200,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,96.9400,96.9400,0.0000,True,full
3775372,32927087,SIKA SUPPLY CENTER AG,2025-07-16,IT,41049,1053.0000,18.6400,54.0000,0.0000,0.0000,0.0000,95.0000,0.0000,0.0000,0.0000,0.0000,1220.6400,1220.6400,0.0000,True,full
3775372,32928981,SIKA SUPPLY CENTER AG,2025-07-21,IT,41049,46.4300,0.8200,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.2500,49.2500,0.0000,True,full
3775372,32929293,SIKA SUPPLY CENTER AG,2025-07-21,IT,41049,730.5500,12.9300,32.0000,0.0000,0.0000,0.0000,95.0000,0.0000,0.0000,0.0000,0.0000,870.4800,870.4800,0.0000,True,full
3775372,32930222,SIKA SUPPLY CENTER AG,2025-07-23,IT,41049,49.8100,0.8800,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.6900,52.6900,-0.0000,True,full
3775372,32931057,SIKA SUPPLY CENTER AG,2025-07-23,IT,41049,49.8100,0.8800,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.6900,52.6900,-0.0000,True,full
3775372,32932439,SIKA SUPPLY CENTER AG,2025-07-28,IT,41049,188.8500,3.3400,6.0000,0.0000,0.0000,0.0000,40.7100,0.0000,0.0000,0.0000,0.0000,238.9000,238.9000,0.0000,True,full
3775372,32932442,SIKA SUPPLY CENTER AG,2025-07-28,IT,28069,116.3000,2.0600,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.3600,120.3600,0.0000,True,full
3775372,32933450,SIKA SUPPLY CENTER AG,2025-07-30,IT,28065,270.4000,4.7900,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,281.1900,281.1900,0.0000,True,full
3775372,32930424,SIKA SUPPLY CENTER AG,2025-07-23,IT,41049,633.6000,11.2200,30.7300,0.0000,0.0000,0.0000,52.1300,0.0000,0.0000,0.0000,0.0000,727.6800,727.6800,-0.0000,True,full
3775372,32933583,SIKA SUPPLY CENTER AG,2025-07-30,IT,41049,145.5000,2.5800,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,154.0800,154.0800,0.0000,True,full
3775373,32921854,SIKA SUPPLY CENTER AG,2025-07-07,PT,5400-757,506.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,506.2500,506.2500,0.0000,True,full
3775373,32921857,SIKA SUPPLY CENTER AG,2025-07-07,PT,5400-757,2600.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2600.0000,2600.0000,0.0000,True,full
3775373,32924282,SIKA SUPPLY CENTER AG,2025-07-10,PT,3880,2102.2000,37.2100,41.6000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,2231.0100,2231.0100,0.0000,True,full
3775373,32924280,SIKA SUPPLY CENTER AG,2025-07-10,PT,4785-13,90.9100,1.6100,1.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.1200,94.1200,0.0000,True,full
3775373,32923899,SIKA SUPPLY CENTER AG,2025-07-10,PT,4785-13,363.6400,6.4400,6.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,376.4800,376.4800,0.0000,True,full
3775373,32927641,SIKA SUPPLY CENTER AG,2025-07-17,PT,3880,1573.1100,27.8400,32.1900,0.0000,0.0000,0.0000,47.9000,0.0000,0.0000,0.0000,0.0000,1681.0400,1681.0400,0.0000,True,full
3775373,32927509,SIKA SUPPLY CENTER AG,2025-07-17,PT,4785-13,323.8500,5.7300,4.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,334.3800,334.3800,-0.0000,True,full
3775373,32927634,SIKA SUPPLY CENTER AG,2025-07-17,PT,4785-13,562.9200,9.9600,11.2000,0.0000,0.0000,0.0000,13.4600,0.0000,0.0000,0.0000,0.0000,597.5400,597.5400,-0.0000,True,full
3775373,32927274,SIKA SUPPLY CENTER AG,2025-07-17,PT,4785-13,2443.1000,86.4900,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2574.5900,2574.5900,0.0000,True,full
3775373,32931204,SIKA SUPPLY CENTER AG,2025-07-24,PT,3880,887.0200,15.7000,16.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,919.6300,919.6300,0.0000,True,full
3775373,32931203,SIKA SUPPLY CENTER AG,2025-07-24,PT,4785-13,2225.4400,39.3900,40.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2305.8200,2305.8200,0.0000,True,full
3775373,32934137,SIKA SUPPLY CENTER AG,2025-07-31,PT,4785-13,227.1400,4.0200,4.6100,0.0000,0.0000,0.0000,20.0000,0.0000,0.0000,0.0000,0.0000,255.7700,255.7700,0.0000,True,full
3775373,32920459,SIKA SUPPLY CENTER AG,2025-07-03,PT,3880,1499.9500,26.5500,30.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1556.9000,1556.9000,0.0000,True,full
3775373,32920460,SIKA SUPPLY CENTER AG,2025-07-03,PT,4785-13,1244.3000,22.0200,24.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,1340.3200,1340.3200,0.0000,True,full
3775373,32923960,SIKA SUPPLY CENTER AG,2025-07-10,PT,4785-13,2443.1000,86.4900,45.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,2624.5900,2624.5900,0.0000,True,full
3775374,32925035,SIKA SUPPLY CENTER AG,2025-07-11,GB,PL1,2110.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,2125.0000,2125.0000,0.0000,True,full
3775374,32918821,SIKA SUPPLY CENTER AG,2025-07-01,GB,LU5,1094.7500,19.3800,28.8000,0.0000,0.0000,0.0000,30.0000,15.0000,0.0000,0.0000,0.0000,1232.9300,1187.9300,45.0000,False,full
3775374,32921319,SIKA SUPPLY CENTER AG,2025-07-04,GB,LU5,1993.1500,35.2800,57.6000,0.0000,0.0000,0.0000,30.0000,15.0000,0.0000,0.0000,0.0000,2176.0300,2131.0300,45.0000,False,full
3775374,32921334,SIKA SUPPLY CENTER AG,2025-07-04,GB,LS27,536.1500,9.4900,9.6000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,615.2400,570.2400,45.0000,False,full
3775374,32922759,SIKA SUPPLY CENTER AG,2025-07-08,GB,LU5,573.7000,10.1500,12.0000,0.0000,0.0000,0.0000,30.0000,15.0000,0.0000,0.0000,0.0000,685.8500,640.8500,45.0000,False,full
